student_id,company,role,package_lpa,eligible,skill_match_pct,missing_skills
233,Persistent Systems,Software Engineer,5.5,0,50.0,"Java, Git"
233,Amazon,SDE-1,18.0,0,40.0,"Algorithms, System Design, Java"
233,Google,SWE,25.0,0,40.0,"Algorithms, System Design, Computer Networks"
233,Wipro,Project Engineer,3.8,0,33.3,"C++, Operating Systems"
233,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
233,Flipkart,SDE-1,16.0,0,25.0,"Algorithms, Java, REST API"
233,Zoho,Software Developer,6.5,0,25.0,"Java, C++, DBMS"
233,Tredence,Business Analyst,8.0,0,25.0,"Power BI, Excel, Data Analysis"
233,Microsoft,SDE-1,22.0,0,20.0,"Algorithms, C++, System Design, Operating Systems"
233,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
234,Tredence,Business Analyst,8.0,0,50.0,"SQL, Excel"
234,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Communication Skills"
234,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Statistics, SQL"
234,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
234,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
234,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
234,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
234,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
234,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
234,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
234,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
234,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
234,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
234,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
234,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
234,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
234,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
234,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
234,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
234,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
235,Tredence,Business Analyst,8.0,0,75.0,Data Analysis
235,Deloitte,Analyst,6.0,0,50.0,"Communication Skills, Data Analysis"
235,Microsoft,SDE-1,22.0,0,40.0,"Data Structures, C++, System Design"
235,Wipro,Project Engineer,3.8,0,33.3,"C++, Data Structures"
235,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, Problem Solving"
235,HCL,Software Engineer,4.0,0,33.3,"C, Data Structures"
235,LTIMindtree,Software Engineer,4.0,0,33.3,"Java, Data Structures"
235,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, Communication Skills"
235,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Java, Problem Solving"
235,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Java, REST API"
235,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Statistics, Data Analysis"
235,Amazon,SDE-1,18.0,0,20.0,"Data Structures, System Design, Java, Python"
235,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
235,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, Statistics, Pandas"
235,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
235,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
235,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
235,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
235,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
235,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
236,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
236,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
236,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
236,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
236,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
236,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
236,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
236,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
236,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
236,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
236,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
236,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
236,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
236,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
236,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
236,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
236,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
236,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
236,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
236,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
237,Mu Sigma,Data Analyst,7.0,0,50.0,"Data Analysis, SQL"
237,Fractal Analytics,Data Scientist,9.0,0,40.0,"Machine Learning, SQL, Pandas"
237,Wipro,Project Engineer,3.8,0,33.3,"Data Structures, Operating Systems"
237,Capgemini,Software Engineer,4.2,0,33.3,"Java, DBMS"
237,Infosys,Systems Engineer,4.0,0,25.0,"Java, DBMS, Communication Skills"
237,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Communication Skills, Agile"
237,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Algorithms, Java"
237,Zoho,Software Developer,6.5,0,25.0,"Java, Data Structures, DBMS"
237,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Data Structures, Git"
237,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Java"
237,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, System Design, Operating Systems"
237,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Computer Networks"
237,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
237,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
237,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
237,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
237,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
237,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
237,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
237,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
238,HCL,Software Engineer,4.0,1,66.7,SQL
238,Wipro,Project Engineer,3.8,0,33.3,"C++, Operating Systems"
238,LTIMindtree,Software Engineer,4.0,0,33.3,"Java, SQL"
238,TCS,Assistant System Engineer,3.5,0,25.0,"Java, SQL, Communication Skills"
238,Adobe,Member Technical Staff,20.0,0,25.0,"Algorithms, Java, Problem Solving"
238,Flipkart,SDE-1,16.0,0,25.0,"Algorithms, Java, REST API"
238,Zoho,Software Developer,6.5,0,25.0,"Java, C++, DBMS"
238,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Git"
238,Amazon,SDE-1,18.0,0,20.0,"Algorithms, System Design, Java, Python"
238,Microsoft,SDE-1,22.0,0,20.0,"Algorithms, C++, System Design, Operating Systems"
238,Google,SWE,25.0,0,20.0,"Algorithms, System Design, Python, Computer Networks"
238,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
238,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
238,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
238,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
238,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
238,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
238,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
238,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
238,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
239,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
239,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
239,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
239,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
239,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
239,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
239,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
239,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
239,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
239,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
239,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
239,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
239,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
239,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
239,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
239,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
239,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
239,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
239,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
239,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
240,Cognizant,Programmer Analyst,4.0,0,33.3,"SQL, Problem Solving"
240,Capgemini,Software Engineer,4.2,0,33.3,"C++, DBMS"
240,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
240,LTIMindtree,Software Engineer,4.0,0,33.3,"SQL, Data Structures"
240,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, SQL, Communication Skills"
240,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
240,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
240,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Problem Solving"
240,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Algorithms, REST API"
240,Zoho,Software Developer,6.5,0,25.0,"C++, Data Structures, DBMS"
240,Persistent Systems,Software Engineer,5.5,0,25.0,"Python, Data Structures, Git"
240,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
240,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
240,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
240,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
240,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
240,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
240,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
240,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
240,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
241,Capgemini,Software Engineer,4.2,0,33.3,"C++, Java"
241,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
241,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, Communication Skills"
241,Zoho,Software Developer,6.5,0,25.0,"Java, C++, Data Structures"
241,Tredence,Business Analyst,8.0,0,25.0,"SQL, Excel, Data Analysis"
241,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, Statistics, SQL"
241,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
241,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
241,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
241,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
241,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
241,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
241,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
241,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
241,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
241,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
241,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
241,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
241,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
241,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
242,Mu Sigma,Data Analyst,7.0,0,50.0,"Statistics, SQL"
242,Infosys,Systems Engineer,4.0,0,25.0,"Java, DBMS, Communication Skills"
242,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Communication Skills, Agile"
242,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Communication Skills"
242,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Excel"
242,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Data Structures, Git"
242,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Java"
242,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Computer Networks"
242,Fractal Analytics,Data Scientist,9.0,0,20.0,"Machine Learning, Statistics, SQL, Pandas"
242,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
242,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
242,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
242,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
242,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
242,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
242,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
242,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
242,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
242,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
242,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
243,Infosys,Systems Engineer,4.0,0,50.0,"Java, Python"
243,Deloitte,Analyst,6.0,0,50.0,"SQL, Data Analysis"
243,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, SQL"
243,Capgemini,Software Engineer,4.2,0,33.3,"C++, Java"
243,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
243,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, SQL"
243,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Agile"
243,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Java"
243,Zoho,Software Developer,6.5,0,25.0,"Java, C++, Data Structures"
243,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
243,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Data Analysis"
243,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
243,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
243,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
243,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
243,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
243,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
243,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
243,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
243,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
244,Wipro,Project Engineer,3.8,0,33.3,"C++, Data Structures"
244,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
244,Infosys,Systems Engineer,4.0,0,25.0,"Java, DBMS, Communication Skills"
244,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Communication Skills, Agile"
244,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Algorithms, Java"
244,Mu Sigma,Data Analyst,7.0,0,25.0,"Statistics, Data Analysis, SQL"
244,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Data Structures, Git"
244,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Java"
244,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, C++, System Design"
244,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Computer Networks"
244,Fractal Analytics,Data Scientist,9.0,0,20.0,"Machine Learning, Statistics, SQL, Pandas"
244,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
244,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
244,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
244,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
244,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
244,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
244,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
244,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
244,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
245,Deloitte,Analyst,6.0,0,50.0,"SQL, Communication Skills"
245,Mu Sigma,Data Analyst,7.0,0,50.0,"Python, SQL"
245,Tredence,Business Analyst,8.0,0,50.0,"SQL, Power BI"
245,Fractal Analytics,Data Scientist,9.0,0,40.0,"Python, SQL, Pandas"
245,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, Java, Python"
245,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, C++, Operating Systems"
245,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, Python, Computer Networks"
245,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
245,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
245,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
245,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
245,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
245,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
245,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
245,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
245,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
245,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
245,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
245,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
245,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
246,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, SQL"
246,Capgemini,Software Engineer,4.2,0,33.3,"C++, Java"
246,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, Communication Skills"
246,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Java"
246,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Communication Skills"
246,Zoho,Software Developer,6.5,0,25.0,"Java, C++, Data Structures"
246,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Statistics, SQL"
246,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Excel"
246,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
246,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
246,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
246,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
246,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
246,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
246,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
246,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
246,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
246,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
246,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
246,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
247,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, SQL"
247,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Java"
247,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
247,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
247,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
247,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
247,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
247,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
247,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
247,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
247,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
247,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
247,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
247,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
247,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
247,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
247,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
247,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
247,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
247,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
248,HCL,Software Engineer,4.0,0,66.7,SQL
248,Wipro,Project Engineer,3.8,0,33.3,"C++, Operating Systems"
248,LTIMindtree,Software Engineer,4.0,0,33.3,"Java, SQL"
248,TCS,Assistant System Engineer,3.5,0,25.0,"Java, SQL, Communication Skills"
248,Adobe,Member Technical Staff,20.0,0,25.0,"Algorithms, Java, Problem Solving"
248,Flipkart,SDE-1,16.0,0,25.0,"Algorithms, Java, REST API"
248,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Communication Skills"
248,Zoho,Software Developer,6.5,0,25.0,"Java, C++, DBMS"
248,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Statistics, SQL"
248,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Excel"
248,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Git"
248,Amazon,SDE-1,18.0,0,20.0,"Algorithms, System Design, Java, Python"
248,Microsoft,SDE-1,22.0,0,20.0,"Algorithms, C++, System Design, Operating Systems"
248,Google,SWE,25.0,0,20.0,"Algorithms, System Design, Python, Computer Networks"
248,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
248,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
248,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
248,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
248,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
248,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
249,Deloitte,Analyst,6.0,0,50.0,"Excel, SQL"
249,Mu Sigma,Data Analyst,7.0,0,50.0,"Python, SQL"
249,Fractal Analytics,Data Scientist,9.0,0,40.0,"Python, SQL, Pandas"
249,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
249,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
249,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, SQL"
249,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, DBMS"
249,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Agile"
249,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Excel"
249,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
249,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
249,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
249,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
249,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
249,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
249,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
249,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
